x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,target
27.01272,25.94709,38.73657,-16.69225,16.73127,-0.56871,51.95159,48.04841,56.46062,43.53938,50.52297,55.90813,13.82628,58.12853,37.98959,67.95003,1.06563,49.19045,84.20709,28.72023,70.53970,0.97889,8.97870,1.11974,42.61913,9.96847,85.36678,1.64930,63.37239,22.28747,0.05945,268.29069,12.81762,2.78970,88.59949,51.73529,2.21864,573.86792,0.57547,85.16313,2.60256,11.67723,6.79880,0
7.56567,5.28740,9.81062,48.09573,-41.71904,2.01639,49.54784,50.45216,45.90908,54.09092,49.08287,61.98870,3.92667,31.13034,66.14990,106.71283,2.27827,14.75252,26.71264,2.89511,19.13002,7.56983,7.94853,8.98541,5.44225,1.48983,25.88846,2.02620,170.10169,20.69878,2.23831,151.45056,11.40733,7.67874,84.91683,86.57065,1.18791,168.71123,0.84426,99.22746,1.19117,5.75479,1.14289,0
35.74676,35.16652,65.75197,-20.30891,20.30891,20.30891,63.48760,36.51240,70.74737,29.25263,69.10469,46.35334,8.01273,68.63132,32.11529,69.28365,0.58024,68.64129,127.01696,47.83975,126.25760,4.09181,18.78584,5.11746,29.32585,6.22940,68.93058,1.57435,104.20042,16.71850,1.23346,220.70520,12.18727,4.72441,88.55985,75.76881,2.01633,211.80952,3.38095,131.32313,1.51089,9.03721,4.30872,1
8.81241,7.58560,11.06521,126.36489,-125.72381,21.03707,44.95899,55.04101,33.82320,66.17680,25.91159,79.55279,0.08790,49.88035,50.27148,63.19260,1.22681,40.39561,58.25326,13.96557,50.72233,0.64527,8.63670,0.73069,9.92572,3.24010,52.96629,1.83512,92.98549,32.26199,0.99698,159.45703,9.27790,4.99573,83.48672,71.68205,1.37984,239.31067,0.00000,69.91615,1.97356,6.11729,1.72183,0
6.92521,5.81921,8.47142,-26.93171,46.00988,12.81570,23.12871,76.87129,24.99379,75.00621,28.66616,58.34722,23.29708,33.91575,49.95896,85.62354,1.10599,24.03998,50.23682,4.37600,29.40746,3.03891,17.33881,4.23811,37.82432,1.61129,53.79553,0.89075,86.85943,34.23821,0.43385,133.28744,6.99624,4.89177,88.70606,82.66923,1.04460,259.95212,4.86183,99.95658,1.02551,2.99522,0.45147,0
14.40292,12.50423,19.57869,45.98279,-44.06682,-0.16473,66.67953,33.32047,60.05667,39.94333,59.96794,68.61177,4.78303,36.17185,60.73535,88.52031,1.89868,28.91929,43.16726,15.49224,39.31160,0.72025,7.30143,0.84085,9.02632,3.39681,38.69687,3.25796,153.93852,24.11037,2.10746,175.84460,12.18682,6.66679,78.90574,75.90394,1.25981,192.85106,0.68176,59.31534,2.11641,8.77799,3.28301,1
11.23270,11.19223,12.69467,-4.54109,4.72889,4.72889,12.22469,87.77531,12.73478,87.26522,0.00106,43.73156,44.75203,20.56761,78.22035,178.86475,0.04047,20.56915,190.38943,5.97804,23.24629,6.46227,35.30440,7.43944,2193.06728,3.28390,96.04119,-0.00999,-5.36659,5.44524,0.14535,591.11655,3.90138,0.47212,100.25677,71.71747,0.06182,313.78571,2.25000,32.96674,0.18619,3.41927,3.02634,1
83.34344,79.83288,661.50851,-3.73926,3.73926,2.91237,85.86624,14.13376,88.98267,11.01733,21.69921,12.59900,0.00000,94.91693,0.00000,0.00000,3.51056,89.21749,612.77883,76.03645,708.13167,0.90850,8.05749,0.94413,40.29170,17.33299,62.76046,10.17115,173.60623,21.21375,0.00315,334.26381,20.87601,3.42947,67.23967,36.92282,4.74715,638.36538,5.55769,80.32123,5.85875,27.61769,16.93957,0
9.45513,9.32678,10.53605,-40.77432,47.44436,0.05056,11.69169,88.30831,15.54696,84.45304,12.38019,40.52302,49.21776,33.80120,65.33315,161.22478,0.12835,33.66918,88.47688,4.15992,37.51826,5.38636,21.89657,6.79880,107.80889,3.00219,96.06980,-0.19617,-59.69786,10.51534,0.23782,176.02432,6.67087,3.34970,103.02980,91.06639,0.33466,466.71795,2.06410,101.39320,0.32861,3.12501,2.14423,1
9.18374,6.26240,11.66086,176.46900,-174.90000,-6.12262,59.78182,40.21818,43.57538,56.42462,44.30470,58.13820,8.42656,23.81533,65.48438,112.63571,2.92134,12.46754,22.22693,2.51499,15.83039,0.24247,3.43126,0.45147,4.75221,3.13101,63.58834,0.75049,63.24755,24.09865,1.00153,152.52622,10.10187,5.92849,93.08458,83.32294,0.95995,144.29006,2.28957,79.61610,1.18659,4.92387,1.75019,1
56.56452,55.90704,143.72653,-0.22328,1.02748,1.02198,59.94787,40.05213,60.07416,39.92584,5.45455,0.02855,39.32711,54.46496,44.48056,155818.98990,0.65749,53.98924,569.94216,45.82662,137.18292,2.55277,18.86327,3.28301,42.34646,12.41389,93.26569,0.83321,39.70649,15.76539,0.06315,579.66052,12.71608,0.23904,93.85055,10.22649,1.11694,586.90909,1.72727,53.07115,2.09841,13.31025,10.03503,1
37.66848,31.12428,72.29779,2.98264,-2.98264,-2.98264,67.10895,32.89105,65.98543,34.01457,1.81159,3.87009,48.23176,35.75155,0.00000,0.00000,6.54421,35.75155,158.95265,2.95456,68.61859,1.34892,19.09995,2.14423,33.98162,-0.96577,-5.76762,17.62864,293.16945,35.91068,0.08180,186.93265,5.44757,6.33154,23.60686,51.28970,24.81085,1117.52632,550.60526,209.31792,6.01312,16.74466,-1.93680,1
6.46024,-0.92848,7.57782,119.07266,-64.59284,4.92830,65.27301,34.72699,57.58063,42.41937,53.11788,80.23176,2.99892,15.12820,71.32174,88.89465,7.38872,13.11410,19.47431,2.22301,15.38276,0.22202,2.18186,0.27574,2.16252,-1.40423,-22.64936,2.45988,107.82931,36.79546,4.48343,134.20431,12.91516,9.17517,84.00084,80.08746,1.64299,153.96355,1.43737,71.34846,2.28127,6.19987,-2.85327,1
14.48070,9.51655,17.72324,15.62367,-10.32953,1.20512,53.69122,46.30878,51.42880,48.57120,41.78013,70.09712,8.33593,21.37872,74.78241,106.68399,4.96415,18.06542,26.55424,1.21113,22.11065,1.54656,16.77799,1.75019,78.27333,3.00782,58.47264,1.36325,57.75792,45.88441,0.77291,134.23478,9.55163,5.77090,87.51016,70.97245,2.00301,156.11170,0.00000,84.86294,2.36028,5.14398,0.00778,0
2.88105,-3.58756,3.61151,149.54573,-114.61687,-3.03265,73.50698,26.49302,69.19849,30.80151,61.91806,79.60631,0.16785,22.86088,59.42384,74.64715,6.46861,22.85134,35.83700,9.31261,28.64504,7.62379,14.83405,10.03503,19.80873,-6.53104,-956.32930,0.56059,18.30879,448.34072,6.65338,82.70183,10.81291,10.69057,95.07112,77.73596,2.27375,248.42857,0.00000,74.26086,3.06184,0.68293,-11.30605,0
9.05502,7.48909,11.46972,130.72295,-126.58070,-3.86166,64.98955,35.01045,53.15257,46.84743,47.75455,67.25125,7.98972,28.02342,64.47874,95.87739,1.56592,19.88669,28.13792,2.44759,25.18989,-11.90485,-176.68055,-11.30605,-68.91031,3.73151,65.88919,0.54059,33.60933,28.40148,1.30814,150.32575,11.57144,6.44873,95.53672,80.03693,1.36382,163.50905,2.05551,83.72421,1.60846,5.66330,1.31696,1
10.78320,7.91938,12.73374,74.07734,-75.85195,-16.23843,64.91510,35.08490,56.92719,43.07281,53.89179,68.83366,5.31407,26.62095,68.94628,100.16362,2.86383,8.83249,14.73743,0.50863,10.43017,1.64098,12.26207,1.99827,146.63907,2.90676,79.49507,-0.23909,-24.95651,26.20035,0.97166,137.69465,10.09645,6.20083,102.42549,86.61765,0.56108,148.41982,7.54032,55.59080,0.95802,3.65653,1.17707,1
13.74546,9.67456,18.48978,56.71367,-47.79044,7.34197,58.51786,41.48214,50.72231,49.27769,46.02268,63.59444,6.42277,24.60288,64.21166,100.97056,4.07090,16.34209,27.30037,3.51647,21.98265,3.44463,7.87816,4.46018,17.35350,1.91874,27.64329,2.07667,156.74936,19.08693,2.73586,185.01769,10.14551,5.28112,83.00898,79.94481,0.92664,192.96098,5.37143,67.99678,1.32484,6.94107,1.76973,1
7.04456,3.89783,8.41192,53.45060,-51.32273,-16.22608,68.03575,31.96425,64.27039,35.72961,55.91350,65.14324,2.41045,15.29538,67.65369,103.85375,3.14673,8.36658,13.54083,0.65199,9.99055,3.46158,9.78325,4.30872,24.51667,1.29399,45.66048,0.51207,68.19266,26.49714,0.99591,124.07171,10.22441,7.90253,95.23057,91.32236,0.64669,155.83313,5.34829,83.16514,0.75091,2.83395,0.43065,1
12.57820,6.26516,15.97749,70.62006,-66.47853,5.44810,56.81426,43.18574,47.93153,52.06847,44.36648,63.22316,8.59947,26.80193,61.79633,97.74317,6.31305,14.14084,24.27550,1.27033,17.96243,2.54865,23.41334,3.02634,49.43661,2.46405,51.98258,0.49728,42.25198,24.82928,1.66190,158.12733,9.19591,4.95305,94.86978,80.80024,0.94697,184.27568,6.17964,77.76184,1.17694,4.74015,0.86917,1
7.87417,5.32291,9.52493,91.96995,-87.42227,-15.79651,62.27121,37.72879,55.02935,44.97065,57.07631,59.97033,9.79400,17.36907,69.64074,116.12532,2.55126,10.09871,18.55062,0.56931,12.21582,15.00075,17.15951,16.93957,92.11000,1.13250,25.68144,1.30683,144.95272,20.44433,1.95800,144.80472,10.03154,6.92855,88.47425,88.48602,0.69307,172.67152,4.13840,75.03262,0.90156,4.40982,0.86132,1
10.62919,6.94569,14.43661,84.36715,-75.95648,2.48293,55.05768,44.94232,46.09014,53.90986,46.30764,57.49484,9.83508,27.47824,62.05585,107.93290,3.68350,19.24991,35.22083,4.25509,26.14531,-0.33661,-2.40584,-1.93680,-1.16579,1.53872,30.39655,1.24902,118.18932,20.87640,2.26384,162.02676,9.21380,5.40067,88.06231,83.63452,0.81381,189.61554,0.25092,76.90591,1.05679,5.06215,0.91820,1
95.48507,92.04039,29707.85340,0.02467,-0.02400,-0.02400,99.71561,0.28439,99.69205,0.30795,4.18848,0.32141,0.00000,95.56920,0.00000,0.00000,3.44468,95.56920,25240.88889,95.28481,29734.03141,0.98282,9.58110,1.14939,59.73297,10.63862,93.10751,0.77913,10.20498,66.81885,0.00841,149.65836,10.64703,0.00000,93.18115,0.00000,4.55027,108.16000,10.96000,53.55962,7.63483,11.42617,-0.30627,1
14.10421,10.31163,18.34373,88.03638,-88.64912,8.26550,58.89566,41.10434,46.47882,53.52118,40.39450,60.20393,8.12910,31.91204,56.78504,94.32116,3.79258,12.91455,23.56339,1.09674,16.79647,0.45732,6.92170,0.47497,105.10430,2.25304,41.60882,1.03673,95.49821,20.04871,1.53788,202.89857,7.49976,3.12167,87.85531,74.19700,0.64499,230.94317,2.69532,58.72007,1.08560,5.41482,1.56671,1
6.53486,4.11733,8.16534,137.26764,-118.12809,2.64973,45.96367,54.03633,36.99341,63.00659,50.99756,51.69580,24.97732,19.89851,63.84872,123.50853,2.41754,16.55534,40.21286,3.22838,20.68597,0.89607,12.60319,0.92135,128.28830,0.98506,43.27917,0.56945,88.60342,28.23700,0.66032,131.37876,6.26925,4.56264,91.67318,87.65322,1.16281,481.89057,240.94529,90.46453,0.64269,2.27606,0.33041,1
12.69242,5.67093,15.21354,46.69308,-41.69724,10.69739,76.25742,23.74258,70.33094,29.66906,57.15769,65.38518,1.43147,22.85219,57.90153,88.55451,7.02149,13.84728,21.72092,3.01763,16.59779,1.55397,10.68558,1.78104,120.52244,1.32360,29.96697,2.13818,308.84963,15.67404,0.90649,157.32804,8.08335,5.80465,79.08163,89.34418,1.09369,168.73208,1.46051,156.61134,0.69230,4.41688,1.68525,1
20.67336,15.93049,26.73189,-1.56461,2.34765,2.34678,22.45986,77.54014,22.78332,77.21668,1.24440,51.19317,26.14277,42.66253,30.92683,60.41203,4.74287,29.29608,61.44814,6.80174,37.88159,1.93385,13.84443,1.95380,69.21883,3.61093,69.02856,1.31289,160.72315,15.61565,0.01460,393.46193,4.60549,0.68732,77.81673,45.69375,1.93351,386.44803,7.63082,232.02564,0.81686,5.23106,2.21162,0
39.57880,38.68853,67.06935,-18.45356,18.95605,18.95605,49.27979,50.72021,56.58349,43.41651,27.02398,59.01175,0.00000,87.26586,11.44264,19.39044,0.89027,87.23441,147.31248,44.08752,147.82550,0.93599,13.02289,1.16132,24.42037,2.05548,43.28986,2.50619,523.91415,10.07458,0.18651,937.53568,2.27344,0.03145,47.56516,6.16873,0.96982,266.57778,18.80000,188.44009,0.47836,4.74819,3.18190,1
17.99775,16.12438,251.64298,8.21090,-8.21090,-8.21090,50.19491,49.80509,48.71713,51.28287,46.36117,7.09039,0.00000,20.75421,52.28182,737.36172,1.87337,20.68569,293.35237,18.55347,289.22552,0.15453,2.28142,0.20098,2.82887,0.15474,4.81145,2.91099,320.51315,28.23985,0.15039,116.20187,13.64152,13.33639,82.41359,93.62406,1.13223,175.40367,9.09633,118.19842,0.90823,3.21612,1.08399,1
7.22229,1.92502,9.56352,189.03966,-137.32250,35.82369,42.45163,57.54837,28.79864,71.20136,28.90708,60.29450,14.17568,20.70727,75.77619,125.67679,5.29727,14.95607,33.65730,1.52389,19.80433,0.04177,0.30440,0.00729,0.36971,-0.36100,-11.94121,0.70668,84.64427,27.61645,1.76624,139.85732,6.97178,4.65533,90.79660,84.79326,0.94942,230.85174,5.56151,110.97925,0.83488,3.02313,-1.41575,0
17.01365,16.68686,21.74163,6.04498,-6.04498,3.10941,69.92478,30.07522,68.89631,31.10369,60.34946,78.25379,0.00000,63.93641,35.16986,44.94333,0.32680,58.41569,73.67971,47.15528,74.64902,0.95176,11.14331,1.10656,53.40770,5.16114,63.81954,2.67245,139.02859,23.76911,0.25350,314.20730,6.37039,0.95576,70.44683,33.20927,0.82758,414.83377,0.00000,43.05317,1.92223,8.08708,5.08378,1
18.55195,17.68763,23.86755,39.74755,-38.13032,-0.09945,55.74506,44.25494,48.37112,51.62888,62.35228,38.25682,39.47195,39.86829,53.69981,140.36664,0.86432,37.12567,81.41599,20.57629,47.76310,1.19915,11.44653,1.42529,60.13363,3.39050,56.79136,2.51855,127.55672,33.07245,0.06105,207.81859,5.18297,1.73143,67.29803,46.72113,1.47463,585.41441,2.46847,74.37073,1.97446,5.97009,2.46617,0
6.88303,4.41677,8.96021,90.87888,-88.21059,13.89549,55.04412,44.95588,48.78890,51.21110,52.56122,64.89413,4.24295,22.33074,71.70060,110.48857,2.46626,15.50948,26.61167,4.67128,20.18997,-0.37966,-0.39750,-0.30627,-0.28242,2.05547,41.85078,1.39972,117.33441,24.28896,1.05001,165.38779,8.00559,4.49389,85.11776,79.02285,1.10438,194.10394,0.60491,92.28822,1.19293,4.91142,1.16132,0
24.52155,24.09219,35.30517,-1.20453,1.20453,1.20453,48.63734,51.36266,48.93271,51.06729,66.98171,33.06981,36.38617,69.89117,30.82220,93.20344,0.42936,69.90370,156.39452,27.78228,100.64460,0.93195,4.82087,1.08399,6.89652,3.09847,63.24395,1.58696,127.88732,25.32850,0.21381,217.16578,5.19374,1.88146,76.59593,60.25749,1.35305,232.25000,2.10000,108.05164,1.24090,4.89924,2.10371,1
8.04335,7.03496,9.95963,71.41939,-71.18144,13.00788,41.85266,58.14734,36.10815,63.89185,27.67848,71.27184,4.44147,41.02142,60.41329,84.76460,1.00839,24.04263,35.40822,5.46945,29.77065,0.29558,4.08376,0.33041,4.67967,1.79216,31.02369,2.83709,132.73923,36.99901,1.11596,176.24593,5.57557,2.63591,66.27596,55.22254,1.14344,255.23101,0.00000,53.49851,2.13734,5.77675,1.34846,0
5.29078,4.51305,6.31651,-1.31205,32.31080,26.43172,18.82374,81.17626,18.89316,81.10684,15.15671,48.40877,32.54620,41.81646,40.09676,82.82953,0.77773,20.23478,48.75398,1.66386,24.15770,1.83353,8.75673,2.21162,21.94886,0.84368,26.99404,1.36199,145.93916,29.86022,0.90350,159.11822,4.53829,2.77485,76.91649,74.83193,0.94087,320.44521,7.50411,98.45453,0.93326,3.12543,0.35357,0
14.62484,13.03279,19.64852,69.36880,-69.88767,0.53361,63.13248,36.86752,52.98741,47.01259,47.88591,65.66773,8.65475,30.62808,63.25092,96.31964,1.59205,25.29966,37.85648,9.70092,33.99017,-1.27291,-14.90049,-1.28039,-17.42111,2.69116,40.95105,1.99601,92.44982,32.85358,1.86717,179.07460,7.99695,3.42131,80.02582,61.31016,1.18280,210.39134,0.85357,54.56160,2.15902,6.57165,1.35015,0
8.83984,8.80557,9.72279,-7.90968,7.97424,7.97424,8.28034,91.71966,8.97954,91.02046,0.01100,52.26243,38.65630,15.87667,83.02033,158.85278,0.03427,15.88104,202.43506,1.94985,17.46730,4.65266,25.74870,5.08378,2195.14710,1.66811,88.32822,-0.26012,-172.10288,8.00324,0.48055,783.40657,2.25174,0.10308,113.06091,40.54719,0.08281,521.25000,2.12500,54.56576,0.15114,1.88854,1.17437,1
82.00213,76.88119,784.38853,-77.79427,77.79427,-9.90554,32.93822,67.06178,96.73119,3.26881,100.00000,10.45427,0.00000,93.14614,0.00000,0.00000,5.12095,91.51731,761.14290,26.28162,875.40568,1.00818,8.83175,1.04942,31.48163,20.32507,73.32967,6.99505,96.04378,26.27660,0.12954,167.46832,43.72626,23.00392,86.20886,75.95284,4.49653,680.96364,8.67273,60.95213,7.28319,27.71739,15.59767,1
8.43282,8.33786,9.26275,31.22504,-25.62206,-0.08925,18.99429,81.00571,16.36114,83.63886,6.58704,36.48905,54.55107,35.19016,64.13888,175.77571,0.09496,34.91419,69.61127,5.38470,38.35033,2.37758,10.90780,2.46617,62.94741,1.47871,72.26124,0.36186,146.73658,12.05097,0.10944,288.31269,2.39359,0.70911,86.86756,74.19697,0.33168,558.40244,4.15854,133.49783,0.24660,2.04633,1.26475,1
8.63184,6.23671,11.09223,80.08910,-57.77492,21.37183,47.48922,52.51078,40.57605,59.42395,30.86920,64.04062,3.51478,39.81126,53.10234,82.91978,2.39513,16.01432,26.62028,1.84620,20.57898,1.09769,13.08956,1.34846,65.99120,0.74279,18.25021,1.37575,142.27414,23.75815,1.92169,163.94060,6.58042,3.88611,82.70839,80.07511,0.73882,266.72047,2.41389,75.71416,0.96697,4.07006,0.41944,1
8.45859,5.87384,10.75395,203.99015,-208.83842,-9.83793,56.64569,43.35431,39.39100,60.60900,37.08224,57.45118,8.88525,23.89579,65.72332,114.39856,2.58475,12.85609,22.40341,1.21318,16.34478,0.26965,4.50823,0.35357,6.74977,3.21787,74.98322,-0.04584,-4.49943,23.73990,1.05835,179.71950,7.42373,3.08644,100.62131,75.18319,0.83900,171.60076,1.14913,81.80143,1.01879,4.29145,1.31986,1
59.52583,58.91192,151.67534,-0.61910,0.96687,0.98692,60.64753,39.35247,61.01606,38.98394,2.93902,0.07416,39.17139,51.95041,47.07789,63478.98604,0.61390,51.95308,684.45816,43.69795,132.37954,1.05879,7.29311,1.35015,17.97467,7.79665,87.80338,0.97981,45.17726,24.42453,0.10321,394.23964,8.01178,0.11193,89.10302,4.90742,1.21740,720.67742,9.70968,55.37549,2.16882,8.87967,5.40665,1
58.96722,52.45091,205.92538,1.45007,-1.45007,-1.45007,69.14005,30.85995,68.28498,31.71502,93.04348,0.10999,28.52525,30.94794,0.00000,0.00000,6.51631,30.94794,108.07642,0.48779,108.07642,1.09965,12.37876,1.26475,25.71783,5.11798,17.85810,23.24754,231.77267,34.99867,0.29363,276.00759,5.96540,0.55379,20.42039,5.23224,20.80763,604.30556,7.58333,204.84409,10.03032,28.65915,-2.21132,1
7.02871,0.92803,8.26203,176.15518,-136.92967,0.24051,65.72418,34.27582,53.34275,46.65725,47.89077,81.97340,1.73804,16.23293,69.12967,84.33183,6.10068,13.86510,21.94389,3.22152,16.29801,0.36920,3.97338,0.41944,4.08074,2.67313,53.57056,0.77598,40.96886,37.95807,1.52314,148.59631,8.69040,4.47646,91.80276,70.26814,1.36828,156.83527,1.63020,71.48884,1.89408,4.98992,0.20098,0
13.03924,8.95389,15.47556,27.96940,-25.97759,2.57935,50.04614,49.95386,46.39915,53.60085,39.44017,73.66983,9.00937,34.52763,63.01367,85.53524,4.08535,32.83833,47.62479,6.29211,38.97402,1.21634,13.85232,1.31986,74.23907,2.40481,57.58171,1.41555,62.79373,53.97745,0.35599,143.38978,4.93627,2.17547,77.71425,49.11039,1.57263,153.77246,1.35329,69.14781,2.25429,4.17635,0.00729,0
15.67918,7.92631,20.78340,1.44618,0.04990,-0.28441,62.01927,37.98073,61.79253,38.20747,49.64596,74.32257,0.00854,29.22985,70.96935,95.48829,7.75286,29.22790,55.34776,8.43083,38.74279,4.32055,7.43806,5.40665,11.27499,6.33186,119.32048,1.87260,45.87642,76.92010,-2.89787,113.07812,8.71710,5.28310,82.31674,56.41358,2.84688,288.23102,0.00000,69.74501,4.08184,5.30660,1.27574,0
8.14710,6.98329,9.93198,191.32458,-189.44899,-5.03678,71.89253,28.10747,56.30513,43.69487,52.91319,66.95808,6.96019,30.54208,59.21689,88.43875,1.16381,21.17531,29.03048,8.22648,25.81443,0.57633,6.76814,1.27574,2.00800,3.86765,94.56535,-0.29862,-22.40208,32.59259,0.53709,155.47200,8.02545,3.63691,103.86475,73.17838,1.15098,182.13864,3.40655,84.72948,1.33301,4.08993,1.10656,0
9.89583,6.99563,11.60706,83.05787,-68.31700,-3.27869,64.14511,35.85489,55.92584,44.07416,48.69962,66.82298,3.92003,30.97805,63.72365,95.36189,2.90020,9.65830,14.92907,0.92708,11.32845,1.41139,10.76935,1.75313,148.52388,2.25707,58.66583,0.17510,21.44761,21.21991,1.13420,167.13263,7.37067,3.69844,97.67952,81.91741,0.49605,189.50817,11.33316,57.12653,0.81640,3.84733,1.14939,1
12.59781,8.81035,16.96164,72.19425,-57.68350,20.26745,58.95941,41.04059,49.86452,50.13548,44.66476,65.24209,5.16204,24.57114,63.93789,98.00098,3.78746,15.86970,25.96768,3.09564,21.36690,2.70483,6.44642,3.18190,15.28450,1.34088,19.14506,2.18065,169.73885,18.34315,2.71801,242.40188,7.55454,2.73143,77.60030,68.01128,0.77346,204.30939,5.62736,58.54674,1.28471,7.00377,1.48466,1
6.31307,4.09944,7.29563,57.27920,-45.70048,-6.24796,70.48144,29.51856,66.86536,33.13464,57.31423,67.24540,1.52744,20.95919,66.13646,98.35091,2.21363,9.64990,14.19844,1.27129,11.15180,1.88864,6.53218,2.10371,17.75000,1.75070,65.99707,-0.10503,-16.29808,24.29334,1.00446,134.69033,7.90240,5.14468,101.34698,88.86830,0.54354,183.24258,5.81979,81.66542,0.64443,2.65269,0.47497,1
11.41289,5.49212,14.63504,118.00810,-106.59878,9.11896,57.28975,42.71025,43.82161,56.17839,36.46582,62.11062,6.80774,26.80314,61.54573,99.09051,5.92077,14.21756,23.35452,1.00875,18.23153,1.07267,10.91247,1.17437,27.22385,2.10676,41.74047,0.79709,71.67222,22.03429,1.71978,197.87138,7.15881,2.90861,89.98112,72.34006,0.90007,227.29594,6.52934,78.60698,1.11214,5.04729,0.91750,1
6.65114,5.02248,7.67583,70.49224,-67.20041,2.56283,59.00937,40.99063,54.32083,45.67917,51.96206,59.24242,6.72299,27.53667,62.88299,106.14522,1.62866,13.73041,22.81940,2.12475,15.84574,13.09168,15.84676,15.59767,100.29500,1.16151,29.87478,1.04240,129.40869,20.71816,1.64744,165.27034,6.76259,3.91705,86.64445,82.94337,0.48995,204.45611,5.37993,59.22408,0.80551,3.88794,0.92135,1
10.34698,6.61469,13.95739,88.48834,-80.78973,2.38108,56.17433,43.82567,47.01846,52.98154,42.59952,55.31508,8.32737,21.57157,63.78708,115.31589,3.73230,14.74730,25.83972,3.36712,19.89312,-2.04634,-4.47334,-2.21132,-2.09470,1.52768,29.20399,1.53801,145.82934,20.16149,2.06453,191.59685,7.19796,3.50489,82.39454,76.86919,0.77796,222.99894,0.00000,73.76386,1.05466,5.23107,1.23307,1
